,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature,melodic_dubstep?
1068,headhunterez,Before I Wake,0.439,0.956,0,-1.346,0,0.175,0.0133,0.0,0.0791,0.159,155.093,audio_features,spotify:track:1E98GLyca4lWhGg0UJjIWE,181418,4,False
1069,headhunterez,Time To Dance Again,0.355,0.881,9,-3.962,1,0.18,0.00126,1.79e-06,0.0694,0.19,75.109,audio_features,spotify:track:7o7Qx3kulN6A0uOaAPf5Vz,176620,4,False
1070,headhunterez,Time To Dance Again - Arena Mix,0.31,0.911,9,-4.267,0,0.341,0.00173,2.32e-06,0.0671,0.102,145.975,audio_features,spotify:track:6R5Ut5Mb88EqyLLiNaIOD0,312620,4,False
1071,headhunterez,Twilight Zone - Headhunterz Remix,0.522,0.892,10,-4.792,0,0.142,0.0317,0.0297,0.29,0.274,149.989,audio_features,spotify:track:7h2GBwI4wxI9cHyqcbLrYu,249400,4,False
1072,headhunterez,Take It All - Headhunterz Remix,0.191,0.877,0,-3.686,0,0.109,0.00348,0.00267,0.138,0.271,150.055,audio_features,spotify:track:1aBr1v8aS3fealiWZv653k,218000,4,False
1073,headhunterez,Radiance - Noisecontrollers Remix,0.293,0.933,9,-6.628,0,0.435,0.00283,0.627,0.282,0.297,149.931,audio_features,spotify:track:79GdxX7JrYTsz2t3t7bVDX,259200,4,False
1074,headhunterez,Defend The Hard,0.294,0.855,1,-4.869,0,0.106,0.000696,0.0516,0.062,0.159,149.007,audio_features,spotify:track:322CxP5qqwIpfLzuOjWZOh,220000,4,False
1075,headhunterez,Transcendence,0.295,0.587,7,-4.778,1,0.0436,0.0407,0.0,0.114,0.134,74.14,audio_features,spotify:track:5LaXgJD8ebxNyXsabvKkeJ,246400,4,False
1076,headhunterez,Paper Thin - Headhunterz Remix,0.398,0.799,1,-4.424,1,0.0484,0.031,6.59e-06,0.19,0.288,154.046,audio_features,spotify:track:0OKHUom3gY9xWago6Y1BKk,245392,4,False
1077,headhunterez,Paper Thin - Brooks Remix,0.643,0.674,10,-6.067,0,0.0607,0.00765,0.000118,0.083,0.42,90.037,audio_features,spotify:track:2vidozg2uwm5QBEuIwGp5O,181444,4,False
1078,headhunterez,Paper Thin - LUM!X Remix,0.642,0.831,1,-5.014,1,0.34,0.0216,5e-06,0.168,0.691,160.147,audio_features,spotify:track:1UHj2wH2C1Tp8HwdjDXv7m,154566,4,False
1079,headhunterez,Dragonborn part 3 (Oceans Apart),0.244,0.692,9,-6.225,0,0.0536,0.00356,8.75e-06,0.12,0.0993,149.673,audio_features,spotify:track:6c0vdY5EZOx8g95uWcp3uI,210164,4,False
1080,headhunterez,The Hunter And The Prey,0.463,0.968,2,-3.157,1,0.428,0.000791,7.55e-05,0.337,0.121,150.07,audio_features,spotify:track:2lnsXLdolOmxcAul5BZR56,224000,4,False
1081,headhunterez,Children Of Drums - Headhunterz Remix,0.433,0.945,4,-4.556,0,0.248,0.0067,0.000682,0.343,0.0893,149.989,audio_features,spotify:track:35Z0mpi564mEOdEBJc0Kqc,235200,4,False
1082,headhunterez,Home,0.552,0.829,6,-4.988,0,0.0845,0.187,5.44e-05,0.283,0.367,150.039,audio_features,spotify:track:0zolxiS5uiL5towOJrsJi4,234166,4,False
1083,headhunterez,Orange Heart,0.376,0.8,9,-4.241,0,0.083,0.0388,0.0,0.251,0.188,75.689,audio_features,spotify:track:6Gf7assZMey5UGOhYTBaaU,230321,4,False
1084,headhunterez,Follow Me,0.463,0.831,7,-3.779,1,0.0919,0.00499,0.00391,0.298,0.0579,150.023,audio_features,spotify:track:4JQHCbwlp6yrlWhSZvlNmW,236800,4,False
1085,headhunterez,Amen,0.322,0.912,11,-4.162,0,0.152,8.69e-05,0.00574,0.0844,0.152,150.003,audio_features,spotify:track:6gkPdpKoA4OUunCO1wDvUd,217404,4,False
1086,headhunterez,Takin' It Back (Live Edit),0.558,0.873,10,-4.914,0,0.135,0.105,0.00887,0.101,0.295,150.003,audio_features,spotify:track:4Wb1114QFbKiuQTBEagtPb,307272,4,False
1087,headhunterez,Oxygen,0.512,0.805,0,-3.502,0,0.0434,0.00716,0.00018,0.189,0.216,149.913,audio_features,spotify:track:2I0caR7eFWxkEHh6EC8Bt0,266800,4,False
1088,headhunterez,Journey Of The Mind,0.529,0.924,11,-4.325,0,0.0462,0.01,0.000314,0.462,0.208,149.943,audio_features,spotify:track:4AkU0GgysCbG75vNq09abL,278400,4,False
1089,headhunterez,Say My Name,0.664,0.838,4,-5.228,0,0.0548,0.141,0.0178,0.115,0.135,149.998,audio_features,spotify:track:4TGKpAxTcpM6OelMT2bGtv,291600,4,False
1090,headhunterez,The Art Of Creation - Sefa Remix,0.423,0.993,1,-3.016,0,0.46,0.307,0.256,0.377,0.101,94.237,audio_features,spotify:track:1H1QfDieqs34v06cgKGld5,216000,4,False
1091,headhunterez,Life Beyond Earth - KELTEK Remix,0.587,0.941,11,-4.367,0,0.493,0.166,0.00534,0.0857,0.165,149.881,audio_features,spotify:track:5yoytq4ZTCcYeU3QgpW3Ks,210400,4,False
1092,headhunterez,The Zero Hour - Phuture Noize Remix,0.265,0.987,2,-1.584,0,0.329,0.0371,0.000449,0.515,0.0726,149.896,audio_features,spotify:track:7Lv6ixLj3xPaUa3AbGx3zR,243093,4,False
1093,headhunterez,Resurrection,0.54,0.754,9,-6.005,0,0.0716,0.0206,0.0235,0.119,0.159,149.915,audio_features,spotify:track:7IOKoeqoZtAOpya4fABmob,220400,4,False
1094,headhunterez,The Sacrifice (Max Enforcer Remix),0.305,0.801,11,-3.501,1,0.0467,0.00205,0.00568,0.121,0.156,150.05,audio_features,spotify:track:78heBqAGFBvLRBOZiHda6G,272326,4,False
1095,headhunterez,Megasound (Devin Wild Remix),0.489,0.893,11,-6.903,0,0.113,0.0185,3.56e-05,0.465,0.291,150.08,audio_features,spotify:track:2ezfuBrNR3FKNU8DDqANPp,211221,4,False
1096,headhunterez,Psychedelic (Atmozfears Remix),0.565,0.917,5,-1.541,0,0.159,0.0054,0.0141,0.404,0.143,149.915,audio_features,spotify:track:27QrtM6lXKmEDqOG71DApX,165204,4,False
1097,headhunterez,Doomed (Sub Zero Project Remix),0.519,0.852,6,-4.13,1,0.211,0.00192,0.0529,0.348,0.212,75.004,audio_features,spotify:track:1lmienGCl5PEyjVL4Nya8G,250807,4,False
1098,headhunterez,Leap Of Faith,0.523,0.874,5,-3.149,0,0.0333,0.0998,0.131,0.185,0.196,149.979,audio_features,spotify:track:2yjLRyGQbk0IooaZkRCnP5,261400,4,False
1099,headhunterez,Maximum Force (Defqon.1 Anthem 2018) - Edit,0.545,0.911,9,-4.5,0,0.109,0.0124,0.0593,0.338,0.155,149.985,audio_features,spotify:track:0kDadARwAdxxgjvoX9d2cM,266000,4,False
1100,headhunterez,Destiny - Edit,0.567,0.791,5,-4.631,0,0.0772,0.0622,0.0117,0.112,0.16,149.898,audio_features,spotify:track:5rKbv0Wuu1BMP7CCO4pwQD,179600,4,False
1101,headhunterez,Destiny - Pro Mix,0.634,0.861,5,-4.515,0,0.0908,0.0798,0.0191,0.295,0.156,149.97,audio_features,spotify:track:7JRp1uX18bVBfxeNvUTQIs,240000,4,False
1102,headhunterez,Landslide,0.598,0.832,11,-5.592,1,0.191,0.141,0.0,0.113,0.268,147.758,audio_features,spotify:track:17sEmOaBjf4bjo6Zn7Rryk,222058,4,False
1103,headhunterez,Nothing Can Hold Us Down (feat. Haris) - Dr Phunk Extended Remix,0.49,0.614,5,-10.239,0,0.0289,0.0206,1.65e-05,0.199,0.369,150.041,audio_features,spotify:track:1tHsninRZNLjr0WejdxHk9,257638,4,False
1104,headhunterez,Lift Me Up (feat. Mike Taylor) - Axero Remix,0.513,0.785,7,-6.101,0,0.408,0.223,0.0,0.0837,0.258,190.134,audio_features,spotify:track:3yd015IlWuM6XN6TB0wsiy,212211,4,False
1105,headhunterez,Unique (feat. Clara Mae),0.686,0.718,11,-4.619,0,0.0454,0.353,0.000114,0.0561,0.544,98.02,audio_features,spotify:track:1RV87cUPftYXWXWYINpPEf,194694,4,False
1106,headhunterez,Dharma,0.331,0.919,3,-4.707,0,0.452,0.0367,0.000759,0.124,0.389,191.112,audio_features,spotify:track:6wiQ1tAGxUsnbJXyjgXLel,182344,3,False
1107,headhunterez,Kundalini,0.634,0.93,0,-3.832,0,0.0816,0.0425,1.19e-05,0.403,0.481,127.966,audio_features,spotify:track:4Tw0PFB1wBhW5FW8gbCW2p,187920,4,False
1108,headhunterez,Live Before We Die (feat. KiFi) - Crystal Lake Remix,0.623,0.817,11,-3.624,0,0.0571,0.00545,0.000265,0.11,0.45,127.952,audio_features,spotify:track:0d1809xMIfcZXgtJ1cFw3I,259219,4,False
1109,headhunterez,Lift Me Up (feat. Mike Taylor),0.409,0.61,7,-6.011,0,0.0447,0.0696,5.95e-06,0.0655,0.468,101.576,audio_features,spotify:track:5QBQ6uA3sQFBSJJt8w9iat,179488,5,False
1110,headhunterez,Live Before We Die (feat. KiFi),0.587,0.719,11,-5.217,0,0.0342,0.252,4.71e-05,0.404,0.535,129.027,audio_features,spotify:track:67mL7R874Sp6moDFobc8y5,205116,4,False
1111,headhunterez,Feel (The Power Of Now),0.734,0.873,9,-3.049,1,0.0433,0.00182,0.000117,0.0682,0.619,127.982,audio_features,spotify:track:6Khx8Q4wfhmCOLIIbSrKGX,262969,4,False
1112,headhunterez,Into the Sunset (feat. KiFi) - Headhunterz Edit,0.567,0.735,0,-2.756,0,0.0467,0.00177,0.0,0.112,0.209,127.924,audio_features,spotify:track:2GMkGlwdbGl0sORYIxqOJL,251250,4,False
1113,headhunterez,The Power of Now - Crystal Lake Remix,0.633,0.949,4,-4.495,0,0.111,0.00214,0.112,0.0753,0.828,127.992,audio_features,spotify:track:1FOZVeoEE6QCBw7QhsCE4n,247734,4,False
1114,headhunterez,The Universe Is Ours,0.398,0.906,6,-3.521,0,0.0538,0.00677,0.0111,0.372,0.266,127.97,audio_features,spotify:track:0w339q5XFjT2dRjbxjaUSc,214766,4,False
1115,headhunterez,The Universe Is Ours - Extended Mix,0.55,0.869,6,-3.595,0,0.0579,0.00257,0.00619,0.236,0.376,127.995,audio_features,spotify:track:0IsXbkV278jeFutRKmd68p,290156,4,False
1116,headhunterez,To Be Me (Shilo Edit) (feat. Raphaella) - Cover Art,0.621,0.894,11,-6.44,0,0.0581,0.00231,0.0102,0.162,0.0863,127.96,audio_features,spotify:track:1HY5RDs47sOi7DYTFsyMnf,296250,4,False
1117,headhunterez,Won't Stop Rocking,0.593,0.869,7,-3.454,0,0.0575,0.0945,0.00428,0.184,0.173,128.003,audio_features,spotify:track:20Q0qLW27rm9Pq2pO1bwzK,187500,4,False
1118,headhunterez,The Power of Now,0.744,0.956,4,-3.105,0,0.0411,0.0259,0.594,0.229,0.334,127.96,audio_features,spotify:track:7M5THIX4FKiNOTOpOHoXHL,201094,4,False
1119,headhunterez,Live Your Life - Radio Edit,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,audio_features,spotify:track:3Cth8NLLkMNPXjw6aIMRon,180923,4,False
1120,headhunterez,Live Your Life,0.664,0.684,6,-3.596,0,0.0389,0.00232,0.0305,0.235,0.123,130.031,audio_features,spotify:track:1XAcC3Czd5ujigpfPKc2KO,277378,4,False
1121,headhunterez,Scantraxx Rootz - Noisecontrollers Remix,0.614,0.979,11,-3.864,1,0.0668,0.0574,0.612,0.0662,0.309,149.998,audio_features,spotify:track:5At6U0LmhhS0e5FmeZSgSX,302294,4,False
1122,headhunterez,Another You - Headhunterz Remix,0.528,0.704,2,-3.72,1,0.0463,0.000855,0.00351,0.266,0.242,128.105,audio_features,spotify:track:0e2HDD0fceGiHTBDG6GOS0,187969,4,False
1123,headhunterez,Another You - Headhunterz Extended Remix,0.7,0.699,7,-4.266,1,0.105,0.00165,0.0503,0.0403,0.476,128.042,audio_features,spotify:track:5sFw1twSjzjYFee17HoVA9,289219,4,False
1124,headhunterez,Once Again - Original Mix,0.646,0.767,4,-4.735,0,0.0535,0.000384,0.0609,0.154,0.0823,130.045,audio_features,spotify:track:5uqa7ybUGqwUmQ8I4uLeEe,286314,4,False
1125,headhunterez,Once Again - Edit,0.638,0.781,4,-5.405,0,0.0761,0.0003,0.0219,0.125,0.121,130.074,audio_features,spotify:track:5UL5WaYasfaSfofpHY3b09,150923,4,False
1126,headhunterez,We Control The Sound,0.385,0.929,2,-4.332,1,0.194,0.00158,0.69,0.109,0.247,130.103,audio_features,spotify:track:39JXKlaBNWl5WrXgjq7jBM,329343,4,False
1127,headhunterez,Shocker,0.571,0.969,6,-4.323,1,0.121,0.00108,0.245,0.358,0.256,132.005,audio_features,spotify:track:0lX98rC2JdfRwV9l27cac2,240000,4,False
1128,headhunterez,Breakout,0.573,0.801,0,-4.45,0,0.0541,0.00299,0.952,0.182,0.358,144.959,audio_features,spotify:track:1RxdpruMLiFiMQPxA0yrRh,330207,4,False
1129,headhunterez,Colors (feat. Tatu) - Yellow Claw Remix,0.563,0.871,5,-3.445,0,0.0413,0.00131,0.044,0.088,0.339,150.027,audio_features,spotify:track:1BSkFyOhILDpzLC1JTgL7c,183187,4,False
1130,headhunterez,From Within - Adrenalize Remix,0.503,0.961,6,-6.819,1,0.0798,0.138,0.121,0.137,0.238,149.999,audio_features,spotify:track:5v7JeYgCBmamS0YNqXXGoY,322000,4,False
1131,headhunterez,From Within - Adrenalize Remix Edit,0.492,0.963,6,-6.343,1,0.0881,0.13,0.144,0.33,0.232,149.947,audio_features,spotify:track:5QzTrNGcRuMZmnyrcdcA3g,246408,4,False
1132,headhunterez,United Kids of the World (feat. Krewella) - Project 46 Remix,0.656,0.725,11,-6.198,0,0.0519,0.0011,0.0133,0.133,0.648,127.003,audio_features,spotify:track:2emXGZyrkTEfy383K3hDhG,340800,4,False
1133,headhunterez,Synergy - Extended Version,0.411,0.997,5,-1.206,0,0.15,0.00125,0.658,0.349,0.18,149.965,audio_features,spotify:track:1JBuh916tnup88Rie4hzHs,249599,4,False
1134,headhunterez,Synergy - Radio Edit,0.43,0.997,5,-1.307,0,0.212,0.00135,0.225,0.321,0.0767,149.984,audio_features,spotify:track:6gdzrXayScqrGyR768TzRj,116202,4,False
1135,headhunterez,United Kids of the World (feat. Krewella) - Flosstradamus Remix,0.393,0.823,7,-3.917,1,0.0405,0.0173,0.00258,0.116,0.0924,112.461,audio_features,spotify:track:5ga6QYorYNm9hdbKKQzrqa,273528,3,False
1136,headhunterez,United Kids of the World (feat. Krewella) - Tony Senghore & Sebjak Remix,0.519,0.71,7,-5.395,1,0.0792,0.185,0.0385,0.171,0.26,127.972,audio_features,spotify:track:0hlJATgdRtUBUVCDsIzOhd,361300,4,False
1137,headhunterez,The Power of Music - Original Mix,0.537,0.894,1,-4.398,0,0.109,0.00255,0.000711,0.311,0.395,150.139,audio_features,spotify:track:0gY00lauFXWOHPYV1nKUrM,336311,4,False
1138,headhunterez,Reignite - Original Mix,0.502,0.846,7,-6.152,0,0.0521,0.003,0.0177,0.0775,0.215,150.037,audio_features,spotify:track:170keOoyycZUABgaWesLRE,384375,4,False
1139,headhunterez,Colors (feat. Tatu),0.53,0.937,5,-3.397,0,0.0466,0.0303,0.000128,0.151,0.546,149.991,audio_features,spotify:track:5P442Jm9PtGnuFSF8dhg23,202400,4,False
1140,headhunterez,World of Madness (Defqon.1 Anthem 2012),0.512,0.972,10,-6.312,0,0.0581,0.0805,0.352,0.166,0.268,149.993,audio_features,spotify:track:3TzPEytBqwGZEzUbGsefaT,385600,4,False
1141,headhunterez,The Perfect Weapon - Original Mix,0.491,0.951,7,-4.611,1,0.225,0.108,1.38e-05,0.326,0.15,150.006,audio_features,spotify:track:3xB7XUaYZ8FmZh4ybZx0yw,435200,4,False
1142,headhunterez,Disrespect - Original Mix,0.66,0.946,7,-4.609,1,0.151,0.0453,1.04e-06,0.0638,0.541,149.996,audio_features,spotify:track:2HfsCEHVYDgrow9dFGHAeC,336062,4,False
1143,headhunterez,Headshot - Original Mix,0.486,0.991,7,-4.326,1,0.114,0.0263,0.307,0.117,0.404,150.021,audio_features,spotify:track:7GSuoGMe2JEsGT3IHTC2jD,320037,4,False
1144,headhunterez,Eternalize (Hardbass 2012 Anthem) - Original Mix,0.544,0.871,2,-5.841,1,0.051,0.157,0.00531,0.0529,0.187,149.949,audio_features,spotify:track:2X7KBcgMfsTnY9JBCQwYT1,369952,4,False
1145,headhunterez,Back In The Days - Original Mix,0.681,0.996,2,-5.486,1,0.262,0.00559,0.0771,0.37,0.197,139.953,audio_features,spotify:track:1iWHK8xznMI0fgAOoNWfaz,340693,4,False
1146,headhunterez,Tonight - Alpha2 RMX,0.468,0.942,6,-2.646,0,0.0913,0.0723,0.00175,0.086,0.294,150.047,audio_features,spotify:track:0aQKFxHXdaWLJK4gFVGIdp,358400,4,False
1147,headhunterez,Summer of 2011 - Prophet's Refixx,0.728,0.99,1,-4.553,1,0.15,0.00066,0.333,0.0409,0.153,150.027,audio_features,spotify:track:4Mh1BsFd2G5HfZ0c0KbvTf,373971,4,False
1148,headhunterez,From Within - Original Mix,0.61,0.918,3,-4.464,1,0.137,0.00321,0.0208,0.195,0.75,74.994,audio_features,spotify:track:2v0tdIwyel1l9VNWOtGy2M,361870,4,False
1149,headhunterez,The Message Is Hardstyle - Original Mix,0.654,0.879,2,-6.115,1,0.0312,0.251,0.0746,0.0618,0.341,149.964,audio_features,spotify:track:3KPop4lkYTh4Xg1MenbxxN,358819,4,False
1150,headhunterez,Club Bizarre - Headhunterz & Noisecontrollers RMX,0.566,0.97,11,-5.614,0,0.0786,0.00551,0.135,0.0807,0.225,150.021,audio_features,spotify:track:1HdxvfkSLY2ZIEg0kIrx4e,460800,4,False
1151,headhunterez,Robot's Dream - Original Mix,0.59,0.991,0,-6.327,0,0.0702,0.0248,0.212,0.0906,0.283,149.945,audio_features,spotify:track:3S6Mrx5ZCJ3UZi1Zr6F0d6,358400,4,False
1152,headhunterez,Save Your Scrap For Victory (Defqon.1 Australia Anthem 2010),0.611,0.899,2,-6.277,1,0.0526,0.0096,0.0357,0.0545,0.264,150.021,audio_features,spotify:track:0u6MIMpiwJfKVNVTaI4sBs,375093,4,False
1153,headhunterez,The MF Point Of Perfection - Original Dubstlyle Mix,0.594,0.977,1,-4.474,1,0.115,0.0891,0.65,0.276,0.431,149.987,audio_features,spotify:track:5KRZ7EfSKs2Qo1CXQSR0ls,252797,4,False
1154,headhunterez,Psychedelic,0.543,0.951,7,-4.826,0,0.0721,0.0337,0.0168,0.207,0.261,150.001,audio_features,spotify:track:7EfZbHW5MN02KhSWQVtTrI,267203,4,False
1155,headhunterez,Hate It Or Love It - Live Edit,0.591,0.898,10,-4.153,0,0.0624,0.0114,0.000813,0.121,0.324,149.974,audio_features,spotify:track:6oP3qa2MyQjxW8YQQdPBq9,194797,4,False
1156,headhunterez,Blame It On Music - D-Block & S-te-Fan Remix Edit,0.502,0.958,7,-4.906,1,0.0775,0.0857,0.0774,0.208,0.365,149.978,audio_features,spotify:track:2Lj5SSd5ZijjWMxtqQZseS,240699,4,False
1157,headhunterez,Raiders Of The Sun - Headhunterz Edit,0.558,0.735,7,-7.956,1,0.189,0.181,0.00159,0.145,0.0687,149.949,audio_features,spotify:track:0FBdjXRk7WoxdFsOiLnmNW,177594,4,False
1158,headhunterez,Her Voice - Headhunterz Remix Edit,0.511,0.939,5,-6.79,0,0.0646,0.0134,0.84,0.0783,0.0843,150.0,audio_features,spotify:track:49ioFJknq6Sz8PtdRlu3eI,274789,4,False
1159,headhunterez,Stuck In Ur Head - Original Mix,0.652,0.937,10,-5.301,0,0.092,0.0292,0.00122,0.595,0.435,150.021,audio_features,spotify:track:242veX8fdO598GiPJMTCl5,350400,4,False
1160,headhunterez,Emptiness,0.614,0.814,9,-5.633,0,0.0376,0.00964,0.149,0.313,0.226,150.007,audio_features,spotify:track:4SZzhCHTyP4XwqKriS5ZJN,268398,4,False
1161,headhunterez,Forever Az One - Noisecontrollers Remix,0.665,0.94,11,-6.987,0,0.167,0.27,0.0063,0.335,0.245,150.055,audio_features,spotify:track:4x7zlpcEY9X7XMAf2A8njh,257578,4,False
1162,headhunterez,Dreamcatcher,0.57,0.922,5,-6.246,1,0.0469,0.0453,0.881,0.2,0.064,150.025,audio_features,spotify:track:5oFP0Ybehcqs99nDkYhgWG,246414,4,False
1163,headhunterez,The B-Side,0.823,0.984,1,-3.62,1,0.206,0.00706,0.00457,0.217,0.373,149.976,audio_features,spotify:track:6QI1rtFPWr8ITfWym6bWTS,300809,4,False
1164,headhunterez,Subsonic - Hardbass Edit,0.573,0.949,11,-4.335,0,0.0615,0.00136,0.413,0.172,0.104,149.974,audio_features,spotify:track:4WpOXj8cmy5s4KAvJ6c96J,203191,4,False
1165,headhunterez,The Sacrifice - Evil Edit,0.529,0.942,7,-5.233,1,0.0695,0.00346,0.176,0.0961,0.433,150.023,audio_features,spotify:track:15apXGr1XGq5a9dB1GDjM3,161586,3,False
1166,headhunterez,The Space We Created,0.432,0.871,6,-5.292,0,0.202,0.23,3.33e-06,0.239,0.233,149.959,audio_features,spotify:track:6y2LtcHqDpUen6okvhvYiq,279955,4,False
1167,headhunterez,Psychedelic - Original Mix,0.54,0.869,7,-5.31,0,0.103,0.0107,0.0869,0.0764,0.377,149.991,audio_features,spotify:track:2isbcINZcYgd992SSEFC5p,335183,4,False
1168,headhunterez,Emptiness - Original Mix,0.677,0.627,9,-6.05,0,0.0526,0.00596,0.192,0.0384,0.417,150.005,audio_features,spotify:track:3ICEPi7aoO4MZmnkQQg3Zh,348039,4,False
1169,headhunterez,Dreamcatcher - Original Mix,0.67,0.916,5,-6.719,1,0.0819,0.00882,0.865,0.119,0.196,150.024,audio_features,spotify:track:0KxrCV8Zrt4MzIKh1GeSHA,330361,4,False
1170,headhunterez,Rock Civilization - Technoboy's Undersound Mix,0.417,0.876,9,-4.984,1,0.153,0.00134,0.415,0.0711,0.361,150.041,audio_features,spotify:track:767jlLLi9u3ry47yhptwxT,415271,4,False
1171,headhunterez,The Sacrifice - Brennan Heart RMX,0.624,0.851,9,-5.417,1,0.244,0.00464,0.272,0.0845,0.0689,150.033,audio_features,spotify:track:3Disryj2sCZbYUSHmc3Yor,376859,4,False
1172,headhunterez,Summer Of Hardstyle - Original Mix,0.778,0.961,1,-4.001,1,0.203,0.00128,0.0919,0.0421,0.0776,149.997,audio_features,spotify:track:7IHOijI3bz8jHRvhXzPks9,361910,4,False
1173,headhunterez,Scrap Attack (Defqon.1 Anthem 2009) - Original Mix,0.607,0.875,7,-5.417,1,0.105,0.00297,0.0481,0.0645,0.189,149.991,audio_features,spotify:track:3HoqIMrRVvqXzpu0P04v5p,437451,4,False
1174,headhunterez,Scrap Attack (Defqon.1 Anthem 2009) - Endymion Remix,0.488,0.953,6,-4.987,0,0.263,0.134,0.098,0.108,0.164,163.041,audio_features,spotify:track:3n1sKawlMxnTD3x1IwyNDE,359264,4,False
1175,headhunterez,The Muzical Revolution - Original Mix,0.667,0.955,2,-4.404,1,0.0768,0.00121,0.345,0.0471,0.714,150.007,audio_features,spotify:track:3SFN5UZVPpm7layj8Gjr4W,328134,4,False
1176,headhunterez,Megasound - Original Mix,0.569,0.788,7,-5.766,1,0.0685,0.000346,0.0392,0.0637,0.297,150.025,audio_features,spotify:track:7HRI3UrfstXMwbmLm4ke06,295220,4,False
1177,headhunterez,Tonight,0.691,0.573,6,-6.127,0,0.129,0.00677,0.0249,0.0554,0.262,150.005,audio_features,spotify:track:6rYf2lTj7aCs2R4m8P2b4S,321500,4,False
1178,headhunterez,Famous,0.74,0.927,1,-7.547,1,0.072,0.00553,0.414,0.106,0.113,146.006,audio_features,spotify:track:4EyRSrtoBiE4iRisWF6PcB,360840,4,False
1179,headhunterez,Tonight - Original Mix,0.678,0.57,6,-6.128,0,0.13,0.00694,0.0217,0.0557,0.237,149.995,audio_features,spotify:track:67w6wQYa9CGDEygitg4IEK,321500,4,False
1180,headhunterez,Famous - Original Mix,0.743,0.927,1,-7.532,1,0.0738,0.00516,0.423,0.0856,0.109,145.979,audio_features,spotify:track:3ZmjKMo4eY8XS7J9vCi0Op,344105,4,False
1181,headhunterez,Rate Reducer - Headhunterz RMX,0.609,0.885,8,-5.737,1,0.0956,0.0965,0.487,0.0656,0.3,150.02,audio_features,spotify:track:5ZChknRtglrcCEHyIz9DoR,343200,4,False
1182,headhunterez,Numbers - Wildstylez RMX,0.732,0.932,1,-7.476,1,0.147,0.129,0.8,0.127,0.489,150.018,audio_features,spotify:track:1Kc0A7bkhiRFmE36GeMJqg,360000,4,False
1183,headhunterez,The Fear Of Darkness - Original Mix,0.56,0.955,0,-3.939,0,0.0862,0.366,0.583,0.0499,0.308,150.031,audio_features,spotify:track:13j4YjSGrWDjODD1k0EUev,350290,4,False
1184,headhunterez,A New Day - Original Mix,0.587,0.973,9,-4.295,1,0.139,0.053,0.505,0.0619,0.358,150.079,audio_features,spotify:track:6DSa0c6nycU160tBPerAe2,318400,4,False
1185,headhunterez,Just Say My Name - Original Mix,0.736,0.957,9,-4.307,1,0.231,0.00878,0.171,0.279,0.0834,148.016,audio_features,spotify:track:2PipbqKNyRUv1XQNtGQnjJ,356841,4,False
1186,headhunterez,The Lost Soul - Original Mix,0.731,0.872,7,-4.834,1,0.075,0.0101,0.341,0.0557,0.0648,148.019,audio_features,spotify:track:39sAtdVdpAnyFLrTtd474T,294789,4,False
1187,headhunterez,The Story Unfolds - Original Mix,0.708,0.883,6,-9.108,1,0.0954,0.032,0.496,0.04,0.295,150.011,audio_features,spotify:track:3lUOtCvwx0Ji1w4H62cngQ,353836,4,False
1188,headhunterez,Raiders Of The Sun - Original Mix,0.596,0.911,7,-8.143,1,0.277,0.00031,0.066,0.0887,0.216,149.949,audio_features,spotify:track:46KR1Q1zx0Gh6zTwB29XuV,324373,4,False
1189,headhunterez,Best Of Both Worlds - Original Mix,0.647,0.916,1,-6.004,0,0.0439,0.00973,0.0814,0.0821,0.612,150.0,audio_features,spotify:track:6P9wKYvpGQDVK1gaa1ZeO6,372640,4,False
1190,headhunterez,Rate Reducer - Original Mix,0.863,0.962,1,-7.209,1,0.082,0.0379,0.000935,0.173,0.116,150.005,audio_features,spotify:track:5G0VFRjGgwdeknNVTd1NiW,415485,4,False
1191,headhunterez,Fantasy Or Reality - Original Mix,0.756,0.874,4,-6.22,1,0.0967,0.0131,0.00536,0.0957,0.181,149.989,audio_features,spotify:track:4zsdxTdLbgq2EkKJmxuYv8,427469,4,False
1192,headhunterez,It's A Sine - Original Mix,0.702,0.969,7,-6.692,1,0.154,0.0502,0.682,0.0347,0.0857,150.03,audio_features,spotify:track:0Mz9tI6wLeadnlWZp9nkbS,330864,4,False
1193,headhunterez,The World Is Yours - Original Mix,0.623,0.762,9,-6.291,0,0.0546,0.0023,0.727,0.0628,0.228,150.002,audio_features,spotify:track:160nkt0xpwKYOj3hfkudGy,317409,4,False
1194,headhunterez,Halfway There - Original Mix,0.532,0.781,8,-8.25,1,0.053,0.0801,0.082,0.0434,0.155,75.004,audio_features,spotify:track:2X2kQyTklcgDOv0LM9py6z,297474,4,False
1195,headhunterez,Life Beyond Earth - Original Mix,0.696,0.885,1,-7.622,1,0.156,0.000489,0.377,0.0303,0.238,150.013,audio_features,spotify:track:4cqoijw3bSOuXnnLBJgJMU,352404,4,False
1196,headhunterez,The Zero Hour - Original Mix,0.657,0.916,9,-6.533,1,0.162,0.0137,0.638,0.0369,0.138,149.996,audio_features,spotify:track:62TZpg3o46xAWs9vgq5zXy,377600,4,False
